#      z         IWC          R_eff
#     (km)     (g/m^3)         (um)
     9.759   0.000000000   9.490000000
     9.752   0.000000000   9.490000000
     9.745   0.000000000   9.490000000
     9.738   0.000000000   9.490000000
     9.731   0.000000000   9.490000000
     9.724   0.000000000   9.490000000
     9.717   0.000000000   9.490000000
     9.710   0.000000000   9.490000000
     9.703   0.000000000   9.490000000
     9.696   0.000000000   9.490000000
     9.689   0.000000000   9.490000000
     9.682   0.000000000   9.490000000
     9.675   0.000000000   9.490000000
     9.668   0.000000046   12.843269360
     9.661   0.000000082   13.150865925
     9.655   0.000000179   26.265908673
     9.648   0.000000283   26.461060770
     9.641   0.000000383   26.614801754
     9.634   0.000000621   40.668091970
     9.627   0.000000876   41.406467062
     9.620   0.000001259   55.441701988
     9.613   0.000001618   55.496864661
     9.606   0.000002054   55.517564761
     9.599   0.000002410   55.503234762
     9.592   0.000003387   56.855911680
     9.585   0.000004121   56.141740060
     9.578   0.000005406   55.665586842
     9.571   0.000007379   55.805390730
     9.564   0.000009276   55.281732784
     9.557   0.000011718   55.049578805
     9.550   0.000014079   56.168566516
     9.542   0.000016484   55.509772210
     9.535   0.000018914   54.749561968
     9.528   0.000023836   55.171130953
     9.521   0.000032367   59.702320868
     9.514   0.000035768   59.117293858
     9.507   0.000040544   59.181529650
     9.500   0.000043989   58.003250160
     9.493   0.000061308   60.251270042
     9.486   0.000074218   61.725724663
     9.479   0.000091637   62.974868342
     9.472   0.000104670   61.553095293
     9.465   0.000132506   62.622799305
     9.458   0.000155155   63.171610236
     9.451   0.000194372   64.223146182
     9.444   0.000214280   64.021849539
     9.438   0.000244708   64.686275437
     9.431   0.000259682   64.751766331
     9.424   0.000286859   65.600979724
     9.417   0.000346438   68.283276050
     9.410   0.000410523   70.164809586
     9.403   0.000443422   70.782487455
     9.396   0.000448612   70.201815106
     9.389   0.000493633   70.932597737
     9.382   0.000555919   71.088710683
     9.375   0.000656851   71.042959462
     9.368   0.000879015   72.337221354
     9.361   0.001128881   73.210263508
     9.354   0.001327480   73.113631515
     9.347   0.001532558   73.704424722
     9.340   0.001776060   74.310199125
     9.333   0.002055457   74.929361290
     9.325   0.002341362   75.503085100
     9.318   0.002583535   76.129101217
     9.311   0.002785692   76.631986303
     9.304   0.003013709   77.190117736
     9.297   0.003073492   76.039694250
     9.290   0.003559736   77.262317063
     9.283   0.003983739   78.104756540
     9.276   0.004697833   80.444544437
     9.269   0.005058830   81.212463556
     9.262   0.005469983   81.634214439
     9.255   0.005797676   81.715079432
     9.248   0.006072038   81.578109530
     9.241   0.006267942   81.475438492
     9.234   0.006389432   81.492304162
     9.227   0.006381559   80.860176240
     9.220   0.005992040   78.856683103
     9.214   0.005685026   76.996868302
     9.207   0.005281197   74.652540206
     9.200   0.005756111   76.231663115
     9.193   0.006454188   78.332741396
     9.186   0.007251011   80.126177636
     9.179   0.007942969   81.094171037
     9.172   0.008758812   83.463695773
     9.165   0.009052561   84.175670054
     9.158   0.009189865   84.297535068
     9.151   0.009400589   84.389917902
     9.144   0.009735990   84.432467702
     9.137   0.010033313   84.430728748
     9.130   0.010231653   84.397273895
     9.123   0.010411943   84.355706349
     9.116   0.010634622   84.311075625
     9.108   0.010973948   84.272985987
     9.101   0.011441520   84.260595031
     9.094   0.011927204   84.277577116
     9.087   0.012377044   84.317201981
     9.080   0.012839811   84.386330855
     9.073   0.013282361   84.487575805
     9.066   0.013601147   84.579529357
     9.059   0.013903772   84.741783212
     9.052   0.014138250   84.934174083
     9.045   0.014217145   85.084087914
     9.038   0.014234964   85.233521531
     9.031   0.014206624   85.355321062
     9.024   0.014154890   85.436302470
     9.017   0.014059222   85.492240032
     9.010   0.013789023   85.529209173
     9.003   0.012807051   84.703569883
     8.997   0.010454520   81.215330283
     8.990   0.008141452   77.105432865
     8.983   0.006218269   72.390663263
     8.976   0.005507444   70.744856203
     8.969   0.006173075   74.276787927
     8.962   0.005490583   71.735412348
     8.955   0.005778737   72.294242273
     8.948   0.005644862   69.174478995
     8.941   0.006615887   69.154135417
     8.934   0.007739712   71.854978160
     8.927   0.005420999   65.301239374
     8.920   0.004631125   61.116137658
     8.913   0.005027049   60.769554693
     8.906   0.005842614   61.806720623
     8.899   0.005821546   59.456884628
     8.892   0.005948244   59.071317082
     8.884   0.006338183   61.470178480
     8.877   0.006262122   62.923936639
     8.870   0.006451141   64.084830228
     8.863   0.006188005   61.837788962
     8.856   0.006495057   61.434104282
     8.849   0.006467100   61.584803916
     8.842   0.005976711   61.303857365
     8.835   0.004690563   59.739275457
     8.828   0.003494132   58.690373407
     8.821   0.002586013   58.368917962
     8.814   0.001744618   57.372242736
     8.807   0.001115286   56.691642385
     8.800   0.000634942   56.282438891
     8.793   0.000309769   55.635740864
     8.786   0.000176590   56.548586144
     8.780   0.000135614   58.338395320
     8.773   0.000149106   62.722428993
     8.766   0.000185840   68.521374487
     8.759   0.000206450   70.425390732
     8.752   0.000202171   70.541413152
     8.745   0.000169673   69.488858571
     8.738   0.000115097   66.728513048
     8.731   0.000057482   62.834566052
     8.724   0.000023240   60.993923398
     8.717   0.000008781   58.376324887
     8.710   0.000003753   54.383970564
     8.703   0.000002612   52.783332649
     8.696   0.000002830   53.562769608
     8.689   0.000003595   56.205488363
     8.682   0.000004992   58.552490373
     8.675   0.000007294   64.545216446
     8.667   0.000008858   69.107933086
     8.660   0.000009506   70.901791332
     8.653   0.000008959   72.963448474
     8.646   0.000006664   73.136376159
     8.639   0.000003870   73.086906923
     8.632   0.000001437   73.040224379
     8.625   0.000000007   54.899359384
     8.618   0.000000000   9.490000000
     8.611   0.000000000   9.490000000
     8.604   0.000000000   9.490000000
     8.597   0.000000000   9.490000000
     8.590   0.000000000   9.490000000
     8.583   0.000000000   9.490000000
     8.576   0.000000000   9.490000000
     8.569   0.000000000   9.490000000
     8.562   0.000000000   9.490000000
     8.556   0.000000000   9.490000000
     8.549   0.000000000   9.490000000
     8.542   0.000000000   9.490000000
     8.535   0.000000000   9.490000000
     8.528   0.000000000   9.490000000
     8.521   0.000000000   9.490000000
     8.514   0.000000000   9.490000000
     8.507   0.000000000   9.490000000
     8.500   0.000000000   9.490000000
     8.493   0.000000000   9.490000000
     8.486   0.000000000   9.490000000
     8.479   0.000000000   9.490000000
     8.472   0.000000000   9.490000000
     8.465   0.000000000   9.490000000
     8.458   0.000000000   9.490000000
     8.457   0.000000000   9.490000000
