#      z         IWC          R_eff
#     (km)     (g/m^3)         (um)
     9.759   0.000000000   9.490000000
     9.752   0.000000000   9.490000000
     9.745   0.000000000   9.490000000
     9.738   0.000000000   9.490000000
     9.731   0.000000000   9.490000000
     9.724   0.000000000   9.490000000
     9.717   0.000000000   9.490000000
     9.710   0.000000000   9.490000000
     9.703   0.000000000   9.490000000
     9.696   0.000000000   9.490000000
     9.689   0.000000000   9.490000000
     9.682   0.000000000   9.490000000
     9.675   0.000000000   9.490000000
     9.668   0.000000000   9.490000000
     9.661   0.000000000   9.490000000
     9.655   0.000000000   9.490000000
     9.648   0.000000000   9.490000000
     9.641   0.000000000   9.490000000
     9.634   0.000000000   9.490000000
     9.627   0.000000000   9.490000000
     9.620   0.000000000   9.490000000
     9.613   0.000000000   9.490000000
     9.606   0.000000000   9.490000000
     9.599   0.000000000   9.490000000
     9.592   0.000000000   9.490000000
     9.585   0.000000000   9.490000000
     9.578   0.000000000   9.490000000
     9.571   0.000000000   9.490000000
     9.564   0.000000000   9.490000000
     9.557   0.000000000   9.490000000
     9.550   0.000000000   9.490000000
     9.542   0.000000000   9.490000000
     9.535   0.000000000   9.490000000
     9.528   0.000000000   9.490000000
     9.521   0.000000000   9.490000000
     9.514   0.000000000   9.490000000
     9.507   0.000000000   9.490000000
     9.500   0.000000000   9.490000000
     9.493   0.000000000   9.490000000
     9.486   0.000000000   9.490000000
     9.479   0.000000000   9.490000000
     9.472   0.000000000   9.490000000
     9.465   0.000000000   9.490000000
     9.458   0.000000000   9.490000000
     9.451   0.000000000   9.490000000
     9.444   0.000000000   9.490000000
     9.438   0.000000000   9.490000000
     9.431   0.000000000   9.490000000
     9.424   0.000000000   9.490000000
     9.417   0.000000000   9.490000000
     9.410   0.000000000   9.490000000
     9.403   0.000000000   9.490000000
     9.396   0.000000000   9.490000000
     9.389   0.000000000   9.490000000
     9.382   0.000000034   15.507974240
     9.375   0.000000053   15.652365619
     9.368   0.000000080   15.778075976
     9.361   0.000000165   31.994262827
     9.354   0.000000235   32.239688153
     9.347   0.000000327   32.460266084
     9.340   0.000000522   49.227448471
     9.333   0.000000698   49.560265325
     9.325   0.000000895   49.871370720
     9.318   0.000001239   66.999324190
     9.311   0.000001542   67.332366598
     9.304   0.000001846   67.296117777
     9.297   0.000002378   68.581735832
     9.290   0.000002918   68.842309702
     9.283   0.000003643   69.438596256
     9.276   0.000004519   69.824411185
     9.269   0.000005383   69.468798756
     9.262   0.000006472   69.785543019
     9.255   0.000008073   70.552632678
     9.248   0.000009239   69.872883614
     9.241   0.000011876   71.547881817
     9.234   0.000014398   71.588307037
     9.227   0.000018223   72.394585004
     9.220   0.000022951   72.732567787
     9.214   0.000029455   72.460163210
     9.207   0.000038101   72.836199251
     9.200   0.000046259   72.718779847
     9.193   0.000054624   72.941962571
     9.186   0.000063971   73.116585554
     9.179   0.000075105   73.303846875
     9.172   0.000088300   73.497794801
     9.165   0.000102556   73.724528193
     9.158   0.000119412   74.620489613
     9.151   0.000130741   73.612034612
     9.144   0.000153926   75.337586168
     9.137   0.000180502   76.516036643
     9.130   0.000201970   77.049444371
     9.123   0.000225522   77.507233073
     9.116   0.000252378   77.867814980
     9.108   0.000281009   78.228447819
     9.101   0.000309429   78.620534623
     9.094   0.000334554   78.995275544
     9.087   0.000358291   79.434721556
     9.080   0.000381235   79.995777924
     9.073   0.000401800   80.684389104
     9.066   0.000419365   81.488222349
     9.059   0.000437802   82.374535850
     9.052   0.000465745   83.212085883
     9.045   0.000509285   83.907216322
     9.038   0.000567094   84.398488980
     9.031   0.000633048   84.799663455
     9.024   0.000691833   85.029823822
     9.017   0.000745964   85.026382294
     9.010   0.000771454   83.901031758
     9.003   0.000769281   82.064354501
     8.997   0.000753601   79.969104263
     8.990   0.000725863   77.614233305
     8.983   0.000682321   74.822892202
     8.976   0.000628317   71.713526268
     8.969   0.000622838   69.805566454
     8.962   0.000780428   72.428512794
     8.955   0.000787770   72.211478255
     8.948   0.000682558   66.784079536
     8.941   0.000731162   65.827611252
     8.934   0.000869955   67.759356170
     8.927   0.000770109   65.755986725
     8.920   0.000756098   64.808700699
     8.913   0.000682177   61.526166974
     8.906   0.000753499   64.089268562
     8.899   0.000727831   64.233092417
     8.892   0.000688763   63.647356001
     8.884   0.000651363   62.644539867
     8.877   0.000594476   61.216633185
     8.870   0.000478085   58.274541516
     8.863   0.000439934   56.709326600
     8.856   0.000388834   54.176067351
     8.849   0.000341580   52.368290199
     8.842   0.000296319   50.320348237
     8.835   0.000302812   49.305359425
     8.828   0.000343127   49.298672820
     8.821   0.000381489   49.103466154
     8.814   0.000381427   50.555412599
     8.807   0.000350798   52.998148021
     8.800   0.000340234   56.454267906
     8.793   0.000345929   57.284538343
     8.786   0.000333462   57.514778746
     8.780   0.000299833   56.966870034
     8.773   0.000232043   54.520511185
     8.766   0.000149294   51.073824579
     8.759   0.000104587   49.378169933
     8.752   0.000078772   48.714169679
     8.745   0.000076880   48.900605179
     8.738   0.000108979   50.749080401
     8.731   0.000175965   54.725631344
     8.724   0.000249362   57.681783801
     8.717   0.000320367   59.545229306
     8.710   0.000386230   62.718674599
     8.703   0.000416471   64.718115027
     8.696   0.000412984   66.050415626
     8.689   0.000374427   67.250060965
     8.682   0.000302500   66.927794251
     8.675   0.000226791   66.192471422
     8.667   0.000162864   65.831642132
     8.660   0.000096987   63.508683525
     8.653   0.000047086   60.664380726
     8.646   0.000022435   59.020687331
     8.639   0.000011320   57.566783653
     8.632   0.000007070   56.427994423
     8.625   0.000006723   56.370765378
     8.618   0.000008594   56.923126976
     8.611   0.000011772   58.320776589
     8.604   0.000015587   59.943249653
     8.597   0.000018290   61.590348196
     8.590   0.000019358   63.521714765
     8.583   0.000020593   67.681379733
     8.576   0.000018768   70.308873546
     8.569   0.000015844   72.511713370
     8.562   0.000012490   72.796829045
     8.556   0.000008864   72.856797487
     8.549   0.000005595   72.855676990
     8.542   0.000002806   72.836519394
     8.535   0.000001143   54.608401115
     8.528   0.000000007   36.400226236
     8.521   0.000000000   9.490000000
     8.514   0.000000000   9.490000000
     8.507   0.000000000   9.490000000
     8.500   0.000000000   9.490000000
     8.493   0.000000000   9.490000000
     8.486   0.000000000   9.490000000
     8.479   0.000000000   9.490000000
     8.472   0.000000000   9.490000000
     8.465   0.000000000   9.490000000
     8.458   0.000000000   9.490000000
     8.457   0.000000000   9.490000000
