#      z         IWC          R_eff
#     (km)     (g/m^3)         (um)
     9.759   0.000000000   9.490000000
     9.752   0.000000000   9.490000000
     9.745   0.000000000   9.490000000
     9.738   0.000000000   9.490000000
     9.731   0.000000000   9.490000000
     9.724   0.000000000   9.490000000
     9.717   0.000000000   9.490000000
     9.710   0.000000000   9.490000000
     9.703   0.000000000   9.490000000
     9.696   0.000000000   9.490000000
     9.689   0.000000000   9.490000000
     9.682   0.000000000   9.490000000
     9.675   0.000000000   9.490000000
     9.668   0.000000000   9.490000000
     9.661   0.000000000   9.490000000
     9.655   0.000000000   9.490000000
     9.648   0.000000000   9.490000000
     9.641   0.000000000   9.490000000
     9.634   0.000000000   9.490000000
     9.627   0.000000000   9.490000000
     9.620   0.000000000   9.490000000
     9.613   0.000000000   9.490000000
     9.606   0.000000000   9.490000000
     9.599   0.000000000   9.490000000
     9.592   0.000000000   9.490000000
     9.585   0.000000000   9.490000000
     9.578   0.000000000   9.490000000
     9.571   0.000000000   9.490000000
     9.564   0.000000000   9.490000000
     9.557   0.000000000   9.490000000
     9.550   0.000000000   9.490000000
     9.542   0.000000000   9.490000000
     9.535   0.000000000   9.490000000
     9.528   0.000000000   9.490000000
     9.521   0.000000000   9.490000000
     9.514   0.000000000   9.490000000
     9.507   0.000000000   9.490000000
     9.500   0.000000000   9.490000000
     9.493   0.000000000   9.490000000
     9.486   0.000000000   9.490000000
     9.479   0.000000000   9.490000000
     9.472   0.000000000   9.490000000
     9.465   0.000000000   9.490000000
     9.458   0.000000000   9.490000000
     9.451   0.000000000   9.490000000
     9.444   0.000000000   9.490000000
     9.438   0.000000000   9.490000000
     9.431   0.000000000   9.490000000
     9.424   0.000000000   9.490000000
     9.417   0.000000000   9.490000000
     9.410   0.000000000   9.490000000
     9.403   0.000000000   9.490000000
     9.396   0.000000000   9.490000000
     9.389   0.000000000   9.490000000
     9.382   0.000000000   9.490000000
     9.375   0.000000000   9.490000000
     9.368   0.000000000   9.490000000
     9.361   0.000000000   9.490000000
     9.354   0.000000000   9.490000000
     9.347   0.000000000   9.490000000
     9.340   0.000000000   9.490000000
     9.333   0.000000000   9.490000000
     9.325   0.000000000   9.490000000
     9.318   0.000000000   9.490000000
     9.311   0.000000000   9.490000000
     9.304   0.000000000   9.490000000
     9.297   0.000000000   9.490000000
     9.290   0.000000000   9.490000000
     9.283   0.000000000   9.490000000
     9.276   0.000000000   9.490000000
     9.269   0.000000000   9.490000000
     9.262   0.000000087   16.359957954
     9.255   0.000000135   16.435964426
     9.248   0.000000285   33.323536627
     9.241   0.000000403   33.487165638
     9.234   0.000000534   33.684285881
     9.227   0.000000784   51.220013120
     9.220   0.000000951   51.599203289
     9.214   0.000001134   52.078852605
     9.207   0.000001497   70.475485700
     9.200   0.000001788   71.198715887
     9.193   0.000002183   72.866416303
     9.186   0.000002673   73.941148003
     9.179   0.000003368   74.899326137
     9.172   0.000004269   75.644420576
     9.165   0.000005276   76.166244980
     9.158   0.000006420   77.108394180
     9.151   0.000007606   77.606367995
     9.144   0.000009078   78.160337580
     9.137   0.000010843   78.689277871
     9.130   0.000012722   79.122663010
     9.123   0.000014749   79.478522821
     9.116   0.000017125   79.796605860
     9.108   0.000019897   80.110243289
     9.101   0.000022890   80.423727923
     9.094   0.000026238   80.958503531
     9.087   0.000029666   81.289057562
     9.080   0.000033285   81.482052337
     9.073   0.000037267   81.780774053
     9.066   0.000042441   82.205850049
     9.059   0.000047403   82.605532953
     9.052   0.000052352   83.004473709
     9.045   0.000057701   83.327227912
     9.038   0.000063665   83.574952441
     9.031   0.000069861   83.777733380
     9.024   0.000074967   83.513936261
     9.017   0.000078795   82.894432126
     9.010   0.000082587   81.979349488
     9.003   0.000086430   80.727346358
     8.997   0.000091223   79.362667748
     8.990   0.000096183   77.886463259
     8.983   0.000099641   76.289128629
     8.976   0.000100893   74.553012382
     8.969   0.000100431   72.637252742
     8.962   0.000096800   69.957612141
     8.955   0.000102492   68.844194175
     8.948   0.000136208   71.697308158
     8.941   0.000147076   70.166272053
     8.934   0.000132814   67.021683208
     8.927   0.000125236   64.343978011
     8.920   0.000139389   62.546023401
     8.913   0.000162190   61.716578784
     8.906   0.000162884   60.152342485
     8.899   0.000166998   58.610523411
     8.892   0.000168554   57.243712945
     8.884   0.000170628   55.978212913
     8.877   0.000183259   54.884108977
     8.870   0.000189303   53.620613471
     8.863   0.000197649   52.477174904
     8.856   0.000203965   51.637147408
     8.849   0.000205973   50.924230891
     8.842   0.000204729   50.132952310
     8.835   0.000201044   49.313148338
     8.828   0.000174093   48.697344027
     8.821   0.000153464   48.458980018
     8.814   0.000138614   47.793815611
     8.807   0.000133355   46.779427066
     8.800   0.000139663   46.127410315
     8.793   0.000153689   46.534096327
     8.786   0.000172800   48.248755775
     8.780   0.000195977   50.773363910
     8.773   0.000232666   53.341140301
     8.766   0.000328229   57.879395172
     8.759   0.000417355   60.483162088
     8.752   0.000461838   60.004087572
     8.745   0.000510773   58.699741203
     8.738   0.000525662   56.874501752
     8.731   0.000461306   54.610449297
     8.724   0.000344394   53.109863074
     8.717   0.000192998   51.667877415
     8.710   0.000087214   51.532359066
     8.703   0.000042488   52.396200772
     8.696   0.000025658   53.131625464
     8.689   0.000020050   53.820451285
     8.682   0.000021343   55.938755395
     8.675   0.000027494   59.048215917
     8.667   0.000036177   61.037681007
     8.660   0.000047243   63.601590227
     8.653   0.000059711   66.782609792
     8.646   0.000070854   68.581190135
     8.639   0.000079326   69.281362812
     8.632   0.000083367   69.507892476
     8.625   0.000080811   69.509595050
     8.618   0.000067125   67.587330705
     8.611   0.000048913   65.587002609
     8.604   0.000030321   63.733496063
     8.597   0.000017832   63.588129706
     8.590   0.000008858   63.707884692
     8.583   0.000003934   64.566993387
     8.576   0.000001591   49.740992836
     8.569   0.000000538   34.010059608
     8.562   0.000000008   17.925480279
     8.556   0.000000000   9.490000000
     8.549   0.000000000   9.490000000
     8.542   0.000000000   9.490000000
     8.535   0.000000000   9.490000000
     8.528   0.000000000   9.490000000
     8.521   0.000000000   9.490000000
     8.514   0.000000000   9.490000000
     8.507   0.000000000   9.490000000
     8.500   0.000000000   9.490000000
     8.493   0.000000000   9.490000000
     8.486   0.000000000   9.490000000
     8.479   0.000000000   9.490000000
     8.472   0.000000000   9.490000000
     8.465   0.000000000   9.490000000
     8.458   0.000000000   9.490000000
     8.457   0.000000000   9.490000000
