#      z         IWC          R_eff
#     (km)     (g/m^3)         (um)
     9.759   0.000002592   45.212836994
     9.752   0.000003266   44.696236728
     9.745   0.000003993   45.017590310
     9.738   0.000006089   46.666074923
     9.731   0.000009086   47.906582040
     9.724   0.000012218   47.525332775
     9.717   0.000012286   46.005137847
     9.710   0.000016808   48.719015467
     9.703   0.000021985   48.576752306
     9.696   0.000032497   49.179849157
     9.689   0.000040472   48.226949730
     9.682   0.000048714   48.451140174
     9.675   0.000060276   50.355527492
     9.668   0.000086874   52.454342949
     9.661   0.000088740   50.762449973
     9.655   0.000106487   50.307226047
     9.648   0.000131786   51.718172472
     9.641   0.000159722   51.596573030
     9.634   0.000192982   50.940961955
     9.627   0.000225363   48.867907026
     9.620   0.000347666   53.472973377
     9.613   0.000370447   52.580595366
     9.606   0.000383331   51.677561714
     9.599   0.000505194   54.834265029
     9.592   0.000572508   55.955435528
     9.585   0.000626044   55.268174037
     9.578   0.000680877   55.058178987
     9.571   0.000791203   55.511278333
     9.564   0.000900849   55.449258070
     9.557   0.001092841   57.165962062
     9.550   0.001288616   58.268840803
     9.542   0.001455088   58.418812841
     9.535   0.001709337   59.171332396
     9.528   0.001830432   59.050806158
     9.521   0.002051622   59.345144109
     9.514   0.002268081   59.321486333
     9.507   0.002510853   58.960100432
     9.500   0.002709964   58.407134929
     9.493   0.002936796   57.786972320
     9.486   0.003094638   57.682555052
     9.479   0.003069607   56.890705309
     9.472   0.003194956   57.123656006
     9.465   0.003974777   59.661098931
     9.458   0.004359681   59.877427702
     9.451   0.004563094   59.056059399
     9.444   0.004749226   59.117086494
     9.438   0.005189199   59.608009906
     9.431   0.005341955   60.437563661
     9.424   0.005324475   61.761267716
     9.417   0.005109798   62.205304857
     9.410   0.005473612   65.068241383
     9.403   0.005159366   65.290281782
     9.396   0.004454013   64.095656853
     9.389   0.003929588   64.096311689
     9.382   0.003908110   65.799948061
     9.375   0.003727327   64.991610998
     9.368   0.004344104   67.514883995
     9.361   0.005038535   68.735884270
     9.354   0.005710775   68.990237196
     9.347   0.006341968   69.570887717
     9.340   0.006452761   69.204739702
     9.333   0.006483611   69.147055910
     9.325   0.006869508   70.143891207
     9.318   0.007336315   70.917449193
     9.311   0.008585285   73.479503044
     9.304   0.009538304   74.603187386
     9.297   0.009904299   75.289448432
     9.290   0.010583189   76.197000453
     9.283   0.011063886   76.578653534
     9.276   0.011739945   77.052594861
     9.269   0.012224964   76.913485827
     9.262   0.012659279   76.916432590
     9.255   0.013240311   77.081414929
     9.248   0.014152811   77.416480053
     9.241   0.015806212   78.522542026
     9.234   0.016535916   78.901386587
     9.227   0.015999964   78.674696852
     9.220   0.014889485   77.734002843
     9.214   0.015446798   79.539517174
     9.207   0.014887331   80.173267634
     9.200   0.014202174   81.066384155
     9.193   0.013518065   81.920115917
     9.186   0.013243192   83.257364167
     9.179   0.013385640   84.417835751
     9.172   0.013675348   84.908839199
     9.165   0.013810350   85.065395979
     9.158   0.013657929   85.097351985
     9.151   0.013295967   85.099447460
     9.144   0.013066583   85.124607722
     9.137   0.013079732   85.204708739
     9.130   0.013351824   85.310275608
     9.123   0.013907971   85.387036961
     9.116   0.014384351   85.445317382
     9.108   0.014600300   85.492240032
     9.101   0.014695488   85.527703050
     9.094   0.014736395   85.548781499
     9.087   0.014751597   85.560532170
     9.080   0.014745393   85.566178313
     9.073   0.014705533   85.568317445
     9.066   0.014646430   85.567211499
     9.059   0.014640340   85.561223386
     9.052   0.014741945   85.545601905
     9.045   0.014984259   85.514686361
     9.038   0.015386795   85.464169388
     9.031   0.015915946   85.397477960
     9.024   0.016470844   85.344247054
     9.017   0.016922593   85.313637101
     9.010   0.017214221   85.304447566
     9.003   0.017317900   85.301850049
     8.997   0.015097645   81.488215073
     8.990   0.012575752   76.785559941
     8.983   0.010018968   71.402741014
     8.976   0.009611842   70.873298682
     8.969   0.009738704   71.923197538
     8.962   0.009003605   71.001668402
     8.955   0.009355750   73.646180681
     8.948   0.007972520   73.047216574
     8.941   0.006991175   73.970244557
     8.934   0.004290384   66.468892328
     8.927   0.003428115   64.401770942
     8.920   0.003430457   67.985514761
     8.913   0.002710719   66.365304519
     8.906   0.002052534   62.273749791
     8.899   0.001984524   62.769788201
     8.892   0.001482638   58.932659158
     8.884   0.001593422   62.698265538
     8.877   0.001386357   62.045801315
     8.870   0.001580612   64.106119680
     8.863   0.001319027   61.130929680
     8.856   0.001143163   59.684316511
     8.849   0.000966231   59.011821577
     8.842   0.000711300   58.402634750
     8.835   0.000426183   55.734410125
     8.828   0.000276486   53.979227232
     8.821   0.000175937   52.687930292
     8.814   0.000152594   55.595381127
     8.807   0.000178271   62.481136410
     8.800   0.000188625   65.088352130
     8.793   0.000172828   65.093125158
     8.786   0.000106861   62.605773564
     8.780   0.000050158   60.531030613
     8.773   0.000020629   57.782479416
     8.766   0.000009423   54.853248002
     8.759   0.000005574   53.664167353
     8.752   0.000004191   54.199692386
     8.745   0.000003738   55.789201724
     8.738   0.000003841   57.993252994
     8.731   0.000004788   63.808300183
     8.724   0.000005155   68.678265961
     8.717   0.000004215   69.309135142
     8.710   0.000002966   52.526698710
     8.703   0.000001250   52.118855820
     8.696   0.000000320   34.441098251
     8.689   0.000000004   17.155112801
     8.682   0.000000000   9.490000000
     8.675   0.000000000   9.490000000
     8.667   0.000000000   9.490000000
     8.660   0.000000000   9.490000000
     8.653   0.000000000   9.490000000
     8.646   0.000000000   9.490000000
     8.639   0.000000000   9.490000000
     8.632   0.000000000   9.490000000
     8.625   0.000000000   9.490000000
     8.618   0.000000000   9.490000000
     8.611   0.000000000   9.490000000
     8.604   0.000000000   9.490000000
     8.597   0.000000000   9.490000000
     8.590   0.000000000   9.490000000
     8.583   0.000000000   9.490000000
     8.576   0.000000000   9.490000000
     8.569   0.000000000   9.490000000
     8.562   0.000000000   9.490000000
     8.556   0.000000000   9.490000000
     8.549   0.000000000   9.490000000
     8.542   0.000000000   9.490000000
     8.535   0.000000000   9.490000000
     8.528   0.000000000   9.490000000
     8.521   0.000000000   9.490000000
     8.514   0.000000000   9.490000000
     8.507   0.000000000   9.490000000
     8.500   0.000000000   9.490000000
     8.493   0.000000000   9.490000000
     8.486   0.000000000   9.490000000
     8.479   0.000000000   9.490000000
     8.472   0.000000000   9.490000000
     8.465   0.000000000   9.490000000
     8.458   0.000000000   9.490000000
     8.457   0.000000000   9.490000000
